tweet,username,clean_tweet,sentiment
"TBH, this is a rant. Hal sepele seperti ini kenapa kita butuh RUU PDP. Poins diatas bisa masuk kategori data spesifik, yaitu data keuangan. Walaupun hampir ga ada bedanya dengan data umum, tapi tdk menutup kemungkinan akan ada regulasi sektor khusus yang akan mengatur hal tsb.",harzyRI,"TBH, this is a rant. Hal sepele seperti ini kenapa kita butuh RUU PDP. Poins diatas bisa masuk kategori data spesifik, yaitu data keuangan. Walaupun hampir ga ada bedanya dengan data umum, tapi tdk menutup kemungkinan akan ada regulasi sektor khusus yang akan mengatur hal tsb.",Positive
KPK dan Komnas HAM Bisa Jadi Referensi Pembentukan Lembaga Independen Pelindungan Data: Rencana Undang-Undang (RUU) Pelindungan Data Pribadi (PDP) masih dibahas dalam rapat Dewan Perwakilan Rakyat (DPR). https://t.co/EKbknc1tOM https://t.co/uFYAlj2FBE,HublaaNetwork,KPK dan Komnas HAM Bisa Jadi Referensi Pembentukan Lembaga Independen Pelindungan Data: Rencana Undang-Undang (RUU) Pelindungan Data Pribadi (PDP) masih dibahas dalam rapat Dewan Perwakilan Rakyat (DPR). https://t.co/EKbknc1tOM https://t.co/uFYAlj2FBE,Positive
"RUU PDP Belum Disahkan, Bagaimana Aturan dan Praktik Transfer Data Pribadi Lintas Batas Negara di Indonesia? https://t.co/eEydgjJcvS",KlikLegalID,"RUU PDP Belum Disahkan, Bagaimana Aturan dan Praktik Transfer Data Pribadi Lintas Batas Negara di Indonesia? https://t.co/eEydgjJcvS",Neutral
@4n15fuad @ysrntth @persipusat @TifaFoundation Kalau data pribadi di rekam medis elektronik apa tercakup di dalam RUU PDP ini pak? Bagaimana dgn data kesehatan di aplikasi telekonsultasi? Data rekam medis dilindungi UU spy tidak bisa dihapus dalam kurun waktu tertentu.,aldilasachmad,@4n15fuad @ysrntth @persipusat @TifaFoundation Kalau data pribadi di rekam medis elektronik apa tercakup di dalam RUU PDP ini pak? Bagaimana dgn data kesehatan di aplikasi telekonsultasi? Data rekam medis dilindungi UU spy tidak bisa dihapus dalam kurun waktu tertentu.,Positive
"Dlm draft RUU PDP, pemilik data pribadi berhak meminta penghapusan data pribadinya (ps 8). Ps ini dikecualikan di bbrp sektor. Tetapi, sektor kesehatan tdk masuk di dlmnya. Jika pasien meminta menghapus data pribadi, bagaimana? cc: @ysrntth @persipusat @TifaFoundation https://t.co/Q3pf34LAlC",4n15fuad,"Dlm draft RUU PDP, pemilik data pribadi berhak meminta penghapusan data pribadinya (ps 8). Ps ini dikecualikan di bbrp sektor. Tetapi, sektor kesehatan tdk masuk di dlmnya. Jika pasien meminta menghapus data pribadi, bagaimana? cc: @ysrntth @persipusat @TifaFoundation https://t.co/Q3pf34LAlC",Neutral
"@blueridgelad ""Freely given"" memang tidak ada dalam konsep RUU PDP, dimana mksd dalam ""freely given"" adalah tdk ada tekanan bagi data subject dalam memberikan persetujuannya. Yg mendekati dalam RUU PDP adalah unsur ""persetujuan yang sah"" dmn persetujuan harus dilakukan tanpa adanya paksaan.",harzyRI,"@blueridgelad ""Freely given"" memang tidak ada dalam konsep RUU PDP, dimana mksd dalam ""freely given"" adalah tdk ada tekanan bagi data subject dalam memberikan persetujuannya. Yg mendekati dalam RUU PDP adalah unsur ""persetujuan yang sah"" dmn persetujuan harus dilakukan tanpa adanya paksaan.",Negative
Pers: Perjelas Definisi Penyalahgunaan Data Pribadi di RUU PDP https://t.co/iEN8Z4sNiA #TempoNasional,tempodotco,Pers: Perjelas Definisi Penyalahgunaan Data Pribadi di RUU PDP https://t.co/iEN8Z4sNiA #TempoNasional,Negative
"Meminta Presiden untuk mendorong percepatan pengesahan Rancangan Undang-undang Perlindungan Data Pribadi (RUU PDP) yang sesuai dengan prinsip umum pelindungan hak atas privasi, ... #TiadaHariTanpaRuwet #TiadaHariTanpaRuwet",SalamDaivaJ,"Meminta Presiden untuk mendorong percepatan pengesahan Rancangan Undang-undang Perlindungan Data Pribadi (RUU PDP) yang sesuai dengan prinsip umum pelindungan hak atas privasi, ... #TiadaHariTanpaRuwet #TiadaHariTanpaRuwet",Positive
@trogalko RUU PDP awal melindungi orintasi sex ..maho dll .. nah setelah bertahun2 bersuara tidak jadi masuk di RUU pdp itu ..gak tau nanti lagi,Ndons_Back,@trogalko RUU PDP awal melindungi orintasi sex ..maho dll .. nah setelah bertahun2 bersuara tidak jadi masuk di RUU pdp itu ..gak tau nanti lagi,Positive
Entah apa ada acara itu orintasi sex akan masuk lagi di RUU PDP ... Capek nulis Mulu 2 tahun,Ndons_Back,Entah apa ada acara itu orintasi sex akan masuk lagi di RUU PDP ... Capek nulis Mulu 2 tahun,Negative
Jalan terjal untuk RUU PDP | Indotelko https://t.co/NhU3U3h5yj,indotelko,Jalan terjal untuk RUU PDP | Indotelko https://t.co/NhU3U3h5yj,Neutral
RUU PDP Bikin Perusahaan DIgital Langsung Lindungi Data Pribadi Konsumen https://t.co/RsnuOTyDC9,KompasEkonomi,RUU PDP Bikin Perusahaan DIgital Langsung Lindungi Data Pribadi Konsumen https://t.co/RsnuOTyDC9,Neutral
"DPR Bertekad sebelum 2022 RUU Perlindungan Data Pribadi Disahkan Jadi UU Baca selengkapnya, klik 👇 #RUUPDP https://t.co/jlT1yH1Ipz",Beritasatu,"DPR Bertekad sebelum 2022 RUU Perlindungan Data Pribadi Disahkan Jadi UU Baca selengkapnya, klik 👇 #RUUPDP https://t.co/jlT1yH1Ipz",Positive
"Sebanyak 50% materi dalam RUU Perlindungan Data Pribadi (PDP) saat ini sudah disepakati oleh pemerintah dan DPR. Baca selengkapnya, klik 👇 #RUUPerlindunganDataPribadi https://t.co/ikCx5tpxhF",Beritasatu,"Sebanyak 50% materi dalam RUU Perlindungan Data Pribadi (PDP) saat ini sudah disepakati oleh pemerintah dan DPR. Baca selengkapnya, klik 👇 #RUUPerlindunganDataPribadi https://t.co/ikCx5tpxhF",Neutral
Ketua Komisi I DPR RI @meutya_hafid sebut RUU PDP Adalah Amanat UUD 1945 dan Terkait Hak Asasi Manusia https://t.co/f6PFXWUM6l,kabargolkarnews,Ketua Komisi I DPR RI @meutya_hafid sebut RUU PDP Adalah Amanat UUD 1945 dan Terkait Hak Asasi Manusia https://t.co/f6PFXWUM6l,Neutral
RUU PDP Adalah Amanat UUD 1945 dan Terkait Hak Asasi Manusia https://t.co/JQZ8hTSPdN,ChakrawalaS,RUU PDP Adalah Amanat UUD 1945 dan Terkait Hak Asasi Manusia https://t.co/JQZ8hTSPdN,Neutral
"Pembahasan RUU Perlindungan Data Pribadi (PDP) masih belum ada titik temu, salah satunya persoalan lembaga otoritas pengawas perlindungan data pribadi. https://t.co/bHTHeqscWM",detikinet,"Pembahasan RUU Perlindungan Data Pribadi (PDP) masih belum ada titik temu, salah satunya persoalan lembaga otoritas pengawas perlindungan data pribadi. https://t.co/bHTHeqscWM",Negative
Pembahasan RUU PDP Belum Mencapai Titik Temu https://t.co/KMaAAr0jao,Mediarealitas_C,Pembahasan RUU PDP Belum Mencapai Titik Temu https://t.co/KMaAAr0jao,Neutral
Pembahasan RUU PDP Belum Mencapai Titik Temu https://t.co/hKVjCE4xnC https://t.co/GzwlAv6Bdz,TuriminVanthat,Pembahasan RUU PDP Belum Mencapai Titik Temu https://t.co/hKVjCE4xnC https://t.co/GzwlAv6Bdz,Neutral
@xalvinnz @tynderfess Belum ada aturan yg berlaku. Masih berbentuk RUU. Namanya RUU PDP. Perlindungan Data Pribadi.,tjok_aps,@xalvinnz @tynderfess Belum ada aturan yg berlaku. Masih berbentuk RUU. Namanya RUU PDP. Perlindungan Data Pribadi.,Neutral
"RUU PDP Tak Kunjung Rampung, Pengamat: Indonesia Rawan Peretasan https://t.co/rUVnC57C8N",farid_wajdi70,"RUU PDP Tak Kunjung Rampung, Pengamat: Indonesia Rawan Peretasan https://t.co/rUVnC57C8N",Negative
"RUU PDP Tak Kunjung Rampung, Pengamat: Indonesia Rawan Peretasan https://t.co/7QgkDw7kP2",Bisniscom,"RUU PDP Tak Kunjung Rampung, Pengamat: Indonesia Rawan Peretasan https://t.co/7QgkDw7kP2",Negative
Bagaimana Nasib RUU PDP Saat Ini? https://t.co/n4n9FjWBuw https://t.co/OQO8MIXfm3,myLucky0606,Bagaimana Nasib RUU PDP Saat Ini? https://t.co/n4n9FjWBuw https://t.co/OQO8MIXfm3,Neutral
"Menghadirkan: - Christina Aryani @christinaaryani (Anggota Komisi I DPR RI &amp; Tim Panja RUU PDP) - Noudhy Valdryno (Manager Kebijakan Publik Facebook Indonesia &amp; Timor Leste) - Dr. Maaharum Kusuma (Dosen FH, UGM) - Kalis Mardiasih @mardiasih (Penulis &amp; Aktivis Perempuan)",cfds_ugm,"Menghadirkan: - Christina Aryani @christinaaryani (Anggota Komisi I DPR RI &amp; Tim Panja RUU PDP) - Noudhy Valdryno (Manager Kebijakan Publik Facebook Indonesia &amp; Timor Leste) - Dr. Maaharum Kusuma (Dosen FH, UGM) - Kalis Mardiasih @mardiasih (Penulis &amp; Aktivis Perempuan)",Neutral
"Oleh karena itu, CfDS bersama Facebook Indonesia mengundang Smart People untuk hadir dalam diskusi terbuka Digital Expert Talks #3 ""RUU PDP dan Pemenuhan Hak-Hak Masyarakat di Ranah Digital"" yang dilaksanakan pada: 📅 Jum'at, 8 Oktober 2021 ⏰ 19.00 WIB - selesai",cfds_ugm,"Oleh karena itu, CfDS bersama Facebook Indonesia mengundang Smart People untuk hadir dalam diskusi terbuka Digital Expert Talks #3 ""RUU PDP dan Pemenuhan Hak-Hak Masyarakat di Ranah Digital"" yang dilaksanakan pada: 📅 Jum'at, 8 Oktober 2021 ⏰ 19.00 WIB - selesai",Positive
"Sebagai pengguna teknologi digital, kita bisa melihat pentingnya akselerasi formulasi RUU PDP dengan mempertimbangkan berbagai konteks di Indonesia, seperti hak asasi manusia, ekonomi digital, serta tantangan implementasinya.",cfds_ugm,"Sebagai pengguna teknologi digital, kita bisa melihat pentingnya akselerasi formulasi RUU PDP dengan mempertimbangkan berbagai konteks di Indonesia, seperti hak asasi manusia, ekonomi digital, serta tantangan implementasinya.",Positive
"[ Digital Expert Talks #3 with Facebook Indonesia ""RUU PDP dan Pemenuhan Hak-Hak Masyarakat di Ranah Digital"" ] FYI, DPR RI saat ini sedang membahas pengesahan Rancangan Undang-Undang Perlindungan Data Pribadi (RUU PDP). https://t.co/HyWkW2qeu5",cfds_ugm,"[ Digital Expert Talks #3 with Facebook Indonesia ""RUU PDP dan Pemenuhan Hak-Hak Masyarakat di Ranah Digital"" ] FYI, DPR RI saat ini sedang membahas pengesahan Rancangan Undang-Undang Perlindungan Data Pribadi (RUU PDP). https://t.co/HyWkW2qeu5",Neutral
Bagaimana Nasib RUU PDP Saat Ini? https://t.co/aWQZHrLKDE,KlikLegalID,Bagaimana Nasib RUU PDP Saat Ini? https://t.co/aWQZHrLKDE,Neutral
"RUU Perlindungan Data Pribadi (PDP) sebaiknya juga disahkan, berbarengan RUU Harmonisasi Peraturan Perpajakan (HPP) krn mengintegrasian Nomor Induk Kependudukan dan Nomor Pokok Wajib Pajak - tapi ya sudahlah ! https://t.co/NXreomBWuu",IGNB07,"RUU Perlindungan Data Pribadi (PDP) sebaiknya juga disahkan, berbarengan RUU Harmonisasi Peraturan Perpajakan (HPP) krn mengintegrasian Nomor Induk Kependudukan dan Nomor Pokok Wajib Pajak - tapi ya sudahlah ! https://t.co/NXreomBWuu",Positive
"Siapa saja sih aktor atau pemangku kepentingan dalam pelindungan #datapribadi? Utamanya ada #SubjekData sbg individu yg data pribadinya dikumpulkan dan diproses, #PengendaliData #PemrosesData &amp; yg penting juga #OtoritasPelindunganData #RUUPDP #dataprotection #privacy https://t.co/wyE1PuG5mK",elsamnews,"Siapa saja sih aktor atau pemangku kepentingan dalam pelindungan #datapribadi? Utamanya ada #SubjekData sbg individu yg data pribadinya dikumpulkan dan diproses, #PengendaliData #PemrosesData &amp; yg penting juga #OtoritasPelindunganData #RUUPDP #dataprotection #privacy https://t.co/wyE1PuG5mK",Positive
"""Jangkauan materil #RUUPDP mengikat pemerintah &amp; swasta. Secara faktual, pemerintah itu melakukan pemrosesan #datapribadi, sehingga kurang tepat misalnya pengawas pelaksanaan UU PDP juga diserahkan kepada pemerintah"", https://t.co/bNBSDQ9oxo. #Privacy #dataprotection",elsamnews,"""Jangkauan materil #RUUPDP mengikat pemerintah &amp; swasta. Secara faktual, pemerintah itu melakukan pemrosesan #datapribadi, sehingga kurang tepat misalnya pengawas pelaksanaan UU PDP juga diserahkan kepada pemerintah"", https://t.co/bNBSDQ9oxo. #Privacy #dataprotection",Positive
Pengesahan RUU PDP dibutuhkan sebagai legislasi primer agar bisa mendukung pemrosesan data antarnegara baik di tingkat global maupun di lingkungan regional ASEAN. #sahkanruupdp #lembagaindependen #ufofisipunair,sikokbagiduohhh,Pengesahan RUU PDP dibutuhkan sebagai legislasi primer agar bisa mendukung pemrosesan data antarnegara baik di tingkat global maupun di lingkungan regional ASEAN. #sahkanruupdp #lembagaindependen #ufofisipunair,Positive
"RUU PDP bisa melahirkan profesi baru yaitu data protection officer yg mnolong para pmilik data utk menyimpan, brkuasa &amp; mngolah sndiri data pribadiny biar sesuai RUU. Walau trgetny disahkan thn ini, tp soal kberadaan lmbaga independen prlindungan data msh dlm prslisihan pndapat.",aldaaa23__,"RUU PDP bisa melahirkan profesi baru yaitu data protection officer yg mnolong para pmilik data utk menyimpan, brkuasa &amp; mngolah sndiri data pribadiny biar sesuai RUU. Walau trgetny disahkan thn ini, tp soal kberadaan lmbaga independen prlindungan data msh dlm prslisihan pndapat.",Positive
"Sebagai mahasiswa kita harus mendukung RUU PDP untuk Indonesia yang lebih bangkit, dan untuk data pribadi yang lebih aman. Karena privasi kita sangatlah penting agar tidak sembarang orang mengetahui.",radityalpp,"Sebagai mahasiswa kita harus mendukung RUU PDP untuk Indonesia yang lebih bangkit, dan untuk data pribadi yang lebih aman. Karena privasi kita sangatlah penting agar tidak sembarang orang mengetahui.",Positive
"Diciptakannya RUU PDP atau disebut dengan Rancangan Undang-Undang Perlindungan data pribadi yang mengatur jalanya definisi data pribadi, jenis, hak kepemilikan pemrosesan , pengendali dan prosesor, serta penyeleseaian sengketa.",radityalpp,"Diciptakannya RUU PDP atau disebut dengan Rancangan Undang-Undang Perlindungan data pribadi yang mengatur jalanya definisi data pribadi, jenis, hak kepemilikan pemrosesan , pengendali dan prosesor, serta penyeleseaian sengketa.",Neutral
"Dengan adanya pengesahan RUU PDP ini membuat akan adanya pihak yang bertanggung jawab apabila terjadi kebocoran pada data pribadi penggunanya, selain itu ini adalah bentuk upaya dalam melindungi data pribadi masyarakat #sahkanruupdp #lembagaindipenden #ufofisipunair",paramaadinataaa,"Dengan adanya pengesahan RUU PDP ini membuat akan adanya pihak yang bertanggung jawab apabila terjadi kebocoran pada data pribadi penggunanya, selain itu ini adalah bentuk upaya dalam melindungi data pribadi masyarakat #sahkanruupdp #lembagaindipenden #ufofisipunair",Neutral
"Melihat kasus kebocoran data pribadi yang terjadi belakangan ini, baik dari pihak swasta ataupun pemerintah banyak membuat masyarakat cemas. Maka dari itu perlu disahkannya RUU PDP #sahkanruupdp #lembagaindipenden #ufofisipunair",paramaadinataaa,"Melihat kasus kebocoran data pribadi yang terjadi belakangan ini, baik dari pihak swasta ataupun pemerintah banyak membuat masyarakat cemas. Maka dari itu perlu disahkannya RUU PDP #sahkanruupdp #lembagaindipenden #ufofisipunair",Neutral
"Pembentukan badan independen sangat diperlukan dalam mengatasi masalah ini dimana mereka akan berfungsi dalam memberi nasihat dan sanksi, investigasi penegakan, koreksi, dan otorisasi ujar Perwakilan Koalisi Advokasi RUU PDP, Direktur Riset ELSAM Wahyudi Djafar.",rizumachan,"Pembentukan badan independen sangat diperlukan dalam mengatasi masalah ini dimana mereka akan berfungsi dalam memberi nasihat dan sanksi, investigasi penegakan, koreksi, dan otorisasi ujar Perwakilan Koalisi Advokasi RUU PDP, Direktur Riset ELSAM Wahyudi Djafar.",Positive
Setiap individu berhak memperoleh perlindungan data pribadi untuk menjaga privasi mereka selain itu juga untuk mengurangi agar data disalahgunakan oleh pihak yang tidak bertanggungjawab. Maka negara perlu untuk mengesahan RUU PDP dengan segera. #SAHKANRUUPDP #BADANINDEPENDENPDP,rizumachan,Setiap individu berhak memperoleh perlindungan data pribadi untuk menjaga privasi mereka selain itu juga untuk mengurangi agar data disalahgunakan oleh pihak yang tidak bertanggungjawab. Maka negara perlu untuk mengesahan RUU PDP dengan segera. #SAHKANRUUPDP #BADANINDEPENDENPDP,Neutral
SAHKAN RUU PDP SECEPATNYA! #SAHKANRUUPDP #LEMBAGAINDEPENDENPDP #UFOFISIPUNAIR https://t.co/v94u17bcCm,rizumachan,SAHKAN RUU PDP SECEPATNYA! #SAHKANRUUPDP #LEMBAGAINDEPENDENPDP #UFOFISIPUNAIR https://t.co/v94u17bcCm,Neutral
"Menteri Komunikasi dan Informatika Johnny G. Plate mengatakan, Rancangan Undang-Undang Pelindungan Data Pribadi (RUU PDP) yang merupakan usulan pemerintah, menjadi salah satu RUU sangat penting yang harus segera diselesaikan. #sahkanruupdp #lembagaindependen #ufofisipunair",fettucinii1,"Menteri Komunikasi dan Informatika Johnny G. Plate mengatakan, Rancangan Undang-Undang Pelindungan Data Pribadi (RUU PDP) yang merupakan usulan pemerintah, menjadi salah satu RUU sangat penting yang harus segera diselesaikan. #sahkanruupdp #lembagaindependen #ufofisipunair",Positive
"Oleh karena itu, RUU PDP harus segera di sahkan mengingat urgensi dari RUU tersebut #sahkanruupdp #lembagaindependen #ufofisipunair",hambasahaja25,"Oleh karena itu, RUU PDP harus segera di sahkan mengingat urgensi dari RUU tersebut #sahkanruupdp #lembagaindependen #ufofisipunair",Neutral
Segera sahkan RUU PDP #sahkanruupdp #lembagaindependen #ufofisipunair https://t.co/R4ODZVf2i4,hambasahaja25,Segera sahkan RUU PDP #sahkanruupdp #lembagaindependen #ufofisipunair https://t.co/R4ODZVf2i4,Neutral
"Era Digitalisasi, Data Pribadi Harus Dilindungi! PKS mengkritisi mengapa pemerintah tak segera mengesahkan RUU Perlindungan Data Pribadi (RUU PDP). #sahkanruupdp @ DPD PKS Kabupaten Bekasi https://t.co/9H1Cmdfgag",fpkskabbekasi,"Era Digitalisasi, Data Pribadi Harus Dilindungi! PKS mengkritisi mengapa pemerintah tak segera mengesahkan RUU Perlindungan Data Pribadi (RUU PDP). #sahkanruupdp @ DPD PKS Kabupaten Bekasi https://t.co/9H1Cmdfgag",Neutral
"Indonesia Darurat Kebocoran Data, Skuylah Kapan Nih RUU PDP Mau Disahkan? . . . A Thread Abt RUU PDP #SAHKANRUUPDP #LEMBAGAINDEPENDENPDP #UFOFISIPUNAIR https://t.co/ZGsZjkt3e5",aldaaa23__,"Indonesia Darurat Kebocoran Data, Skuylah Kapan Nih RUU PDP Mau Disahkan? . . . A Thread Abt RUU PDP #SAHKANRUUPDP #LEMBAGAINDEPENDENPDP #UFOFISIPUNAIR https://t.co/ZGsZjkt3e5",Negative
Tjahjo meyakini RUU PDP dapat mengurangi dampak peretasan dan penyalahgunaan data pribadi masyarakat mengingat terjadi dugaan kebocoran 279 juta data pribadi pengguna layanan BPJS Kesehatan. #sahkanruupdp #lembagaindependen #ufofisipunair,DHikmatur,Tjahjo meyakini RUU PDP dapat mengurangi dampak peretasan dan penyalahgunaan data pribadi masyarakat mengingat terjadi dugaan kebocoran 279 juta data pribadi pengguna layanan BPJS Kesehatan. #sahkanruupdp #lembagaindependen #ufofisipunair,Negative
Beliau meyakini RUU PDP dapat mengurangi dampak peretasan dan penyalahgunaan data pribadi masyarakat mengingat terjadi dugaan kebocoran 279 juta data pribadi pengguna layanan BPJS Kesehatan. #sahkanruupdp #lembagaindependen #ufofisipunair,azma_nauri,Beliau meyakini RUU PDP dapat mengurangi dampak peretasan dan penyalahgunaan data pribadi masyarakat mengingat terjadi dugaan kebocoran 279 juta data pribadi pengguna layanan BPJS Kesehatan. #sahkanruupdp #lembagaindependen #ufofisipunair,Negative
Kasus kebocoran data di Indonesia menjadi permasalahan yang sering terjad. Pemerintah Yang Terhormat Segera SAHKAN RUU PDP #sahkanruupdp #lembagaindependen #ufofisipunair https://t.co/BPtdyPvezs https://t.co/5TR4GRyoKw,CintaiDgnTulus_,Kasus kebocoran data di Indonesia menjadi permasalahan yang sering terjad. Pemerintah Yang Terhormat Segera SAHKAN RUU PDP #sahkanruupdp #lembagaindependen #ufofisipunair https://t.co/BPtdyPvezs https://t.co/5TR4GRyoKw,Negative
Kasus kebocoran data terus terjadi diakibatkan belum adanya peraturan yang mengatur terkait perlindungan data pribadi. RUU PDP sangat diperlukan bagi masyarakat ditengah maraknya kasus kebocoran data yang merugikan masyarakat.,raihan_a3,Kasus kebocoran data terus terjadi diakibatkan belum adanya peraturan yang mengatur terkait perlindungan data pribadi. RUU PDP sangat diperlukan bagi masyarakat ditengah maraknya kasus kebocoran data yang merugikan masyarakat.,Negative
"Ditengah maraknya kebocoran data pribadi, RUU PDP sangat dibutuhkan unutk melindungi data pribadi kita. Kebocoran data pribadi adalah hal yg sangat merugikan masyarakat. Dengan adanya RUU PDP maka akan ada penguatan terhadap upaya perlindungan data pribadi",RdnJJ,"Ditengah maraknya kebocoran data pribadi, RUU PDP sangat dibutuhkan unutk melindungi data pribadi kita. Kebocoran data pribadi adalah hal yg sangat merugikan masyarakat. Dengan adanya RUU PDP maka akan ada penguatan terhadap upaya perlindungan data pribadi",Negative
